Date	Temperature
2016-12-09T16:11:30Z	21.32
2016-12-09T16:26:30Z	21.32
2016-12-09T16:41:30Z	21.32
2016-12-09T16:56:30Z	21.2
2016-12-09T17:11:30Z	21.1
2016-12-09T17:26:30Z	21.05
2016-12-09T17:41:30Z	20.95
2016-12-09T17:56:30Z	20.85
2016-12-09T18:11:30Z	20.78
2016-12-09T18:26:30Z	20.75
2016-12-09T18:41:30Z	20.78
2016-12-09T18:56:30Z	20.85
2016-12-09T19:11:30Z	20.82
2016-12-09T19:26:30Z	20.82
2016-12-09T19:41:30Z	20.75
2016-12-09T19:56:30Z	20.75
2016-12-09T20:11:30Z	20.7
2016-12-09T20:26:30Z	20.66
2016-12-09T20:41:30Z	20.62
2016-12-09T20:56:30Z	20.62
2016-12-09T21:11:30Z	20.6
2016-12-09T21:26:30Z	20.56
2016-12-09T21:41:30Z	20.56
2016-12-09T21:56:30Z	20.5
2016-12-09T22:11:30Z	20.53
2016-12-09T22:26:30Z	20.53
2016-12-09T22:41:30Z	20.5
2016-12-09T22:56:31Z	20.45
2016-12-09T23:11:31Z	20.45
2016-12-09T23:26:31Z	20.4
2016-12-09T23:41:31Z	20.4
2016-12-09T23:56:30Z	20.37
2016-12-10T00:11:30Z	20.31
2016-12-10T00:26:30Z	20.34
2016-12-10T00:41:30Z	20.31
2016-12-10T00:56:30Z	20.27
2016-12-10T01:11:31Z	20.27
2016-12-10T01:26:31Z	20.21
2016-12-10T01:41:31Z	20.21
2016-12-10T01:56:30Z	20.21
2016-12-10T02:11:30Z	20.18
2016-12-10T02:26:30Z	20.18
2016-12-10T02:41:30Z	20.18
2016-12-10T02:56:31Z	20.11
2016-12-10T03:11:31Z	20.11
2016-12-10T03:26:31Z	20.1
2016-12-10T03:41:31Z	20.05
2016-12-10T03:56:31Z	20.1
2016-12-10T04:11:31Z	20.05
2016-12-10T04:26:31Z	20.02
2016-12-10T04:41:31Z	20.0
2016-12-10T04:56:30Z	20.0
2016-12-10T05:11:30Z	20.0
2016-12-10T05:26:30Z	20.02
2016-12-10T05:41:30Z	19.96
2016-12-10T05:56:30Z	20.02
2016-12-10T06:11:30Z	19.89
2016-12-10T06:26:30Z	19.92
2016-12-10T06:41:30Z	19.87
2016-12-10T06:56:30Z	19.87
2016-12-10T07:11:30Z	19.87
2016-12-10T07:26:30Z	19.83
2016-12-10T07:41:30Z	19.76
2016-12-10T07:56:31Z	19.76
2016-12-10T08:11:31Z	19.76
2016-12-10T08:26:31Z	19.7
2016-12-10T08:41:31Z	19.7
2016-12-10T08:56:31Z	19.7
2016-12-10T09:11:31Z	19.65
2016-12-10T09:26:31Z	19.65
2016-12-10T09:41:31Z	19.67
2016-12-10T09:56:31Z	19.67
2016-12-10T10:11:31Z	19.67
2016-12-10T10:26:31Z	19.6
2016-12-10T10:41:31Z	19.65
2016-12-10T10:56:30Z	19.65
2016-12-10T11:11:30Z	19.67
2016-12-10T11:26:30Z	19.67
2016-12-10T11:41:30Z	19.67
2016-12-10T11:56:30Z	19.65
2016-12-10T12:11:30Z	19.7
2016-12-10T12:26:30Z	19.7
2016-12-10T12:41:30Z	19.65
2016-12-10T12:56:31Z	19.58
2016-12-10T13:11:31Z	19.6
2016-12-10T13:26:31Z	19.58
2016-12-10T13:41:31Z	19.58
2016-12-10T13:56:31Z	19.65
2016-12-10T14:11:31Z	19.6
2016-12-10T14:26:31Z	19.65
2016-12-10T14:41:31Z	19.6
2016-12-10T14:56:31Z	19.6
2016-12-10T15:11:31Z	19.67
2016-12-10T15:26:31Z	19.7
2016-12-10T15:41:31Z	19.7
2016-12-10T15:56:31Z	19.8
2016-12-10T16:11:31Z	19.74
2016-12-10T16:26:31Z	19.74
2016-12-10T16:41:31Z	19.7
2016-12-10T16:56:31Z	19.67
2016-12-10T17:11:32Z	19.65
2016-12-10T17:26:32Z	19.6
2016-12-10T17:41:32Z	19.67
2016-12-10T17:56:31Z	19.76
2016-12-10T18:11:31Z	19.7
2016-12-10T18:26:31Z	19.74
2016-12-10T18:41:31Z	19.7
2016-12-10T18:56:31Z	19.74
2016-12-10T19:11:31Z	19.7
2016-12-10T19:26:31Z	19.65
2016-12-10T19:41:31Z	19.7
2016-12-10T19:56:31Z	19.74
2016-12-10T20:11:31Z	19.74
2016-12-10T20:26:31Z	19.74
2016-12-10T20:41:31Z	19.76
2016-12-10T20:56:31Z	19.67
2016-12-10T21:11:31Z	19.7
2016-12-10T21:26:31Z	19.67
2016-12-10T21:41:31Z	19.7
2016-12-10T21:56:31Z	19.67
2016-12-10T22:11:31Z	19.67
2016-12-10T22:26:31Z	19.6
2016-12-10T22:41:31Z	19.6
2016-12-10T22:56:31Z	19.67
2016-12-10T23:11:31Z	19.58
2016-12-10T23:26:31Z	19.65
2016-12-10T23:41:31Z	19.58
2016-12-10T23:56:31Z	19.51
2016-12-11T00:11:31Z	19.54
2016-12-11T00:26:31Z	19.58
2016-12-11T00:41:31Z	19.58
2016-12-11T00:56:31Z	19.58
2016-12-11T01:11:31Z	19.58
2016-12-11T01:26:31Z	19.6
2016-12-11T01:41:31Z	19.65
2016-12-11T01:56:31Z	19.58
2016-12-11T02:11:31Z	19.51
2016-12-11T02:26:31Z	19.58
2016-12-11T02:41:31Z	19.58
2016-12-11T02:56:31Z	19.51
2016-12-11T03:11:31Z	19.51
2016-12-11T03:26:31Z	19.51
2016-12-11T03:41:31Z	19.51
2016-12-11T03:56:31Z	19.47
2016-12-11T04:11:31Z	19.47
2016-12-11T04:26:31Z	19.51
2016-12-11T04:41:31Z	19.47
2016-12-11T04:56:31Z	19.51
2016-12-11T05:11:31Z	19.45
2016-12-11T05:26:31Z	19.45
2016-12-11T05:41:31Z	19.45
2016-12-11T05:56:31Z	19.41
2016-12-11T06:11:31Z	19.38
2016-12-11T06:26:31Z	19.38
2016-12-11T06:41:31Z	19.41
2016-12-11T06:56:32Z	19.38
2016-12-11T07:11:32Z	19.35
2016-12-11T07:26:32Z	19.31
2016-12-11T07:41:32Z	19.29
2016-12-11T07:56:32Z	19.31
2016-12-11T08:11:32Z	19.29
2016-12-11T08:26:32Z	19.29
2016-12-11T08:41:32Z	19.38
2016-12-11T08:56:31Z	19.35
2016-12-11T09:11:32Z	19.38
2016-12-11T09:26:32Z	19.45
2016-12-11T09:41:32Z	19.45
2016-12-11T09:56:31Z	19.45
2016-12-11T10:11:31Z	19.31
2016-12-11T10:26:31Z	19.38
2016-12-11T10:41:31Z	19.35
2016-12-11T10:56:31Z	19.41
2016-12-11T11:11:31Z	19.41
2016-12-11T11:26:31Z	19.35
2016-12-11T11:41:31Z	19.38
2016-12-11T11:56:32Z	19.31
2016-12-11T12:11:32Z	19.35
2016-12-11T12:26:32Z	19.35
2016-12-11T12:41:32Z	19.35
2016-12-11T12:56:32Z	19.38
2016-12-11T13:11:32Z	19.45
2016-12-11T13:26:32Z	19.41
2016-12-11T13:41:32Z	19.38
2016-12-11T13:56:32Z	19.41
2016-12-11T14:11:32Z	19.45
2016-12-11T14:26:32Z	19.45
2016-12-11T14:41:32Z	19.45
2016-12-11T14:56:31Z	19.41
2016-12-11T15:11:31Z	19.41
2016-12-11T15:26:31Z	19.38
2016-12-11T15:41:31Z	19.35
2016-12-11T15:56:32Z	19.31
2016-12-11T16:11:32Z	19.31
2016-12-11T16:26:32Z	19.31
2016-12-11T16:41:32Z	19.31
2016-12-11T16:56:32Z	19.29
2016-12-11T17:11:32Z	19.25
2016-12-11T17:26:32Z	19.29
2016-12-11T17:41:32Z	19.29
2016-12-11T17:56:32Z	19.31
2016-12-11T18:11:32Z	19.29
2016-12-11T18:26:32Z	19.25
2016-12-11T18:41:32Z	19.25
2016-12-11T18:56:32Z	19.22
2016-12-11T19:11:32Z	19.25
2016-12-11T19:26:32Z	19.22
2016-12-11T19:41:32Z	19.25
2016-12-11T19:56:32Z	19.22
2016-12-11T20:11:32Z	19.18
2016-12-11T20:26:32Z	19.16
2016-12-11T20:41:32Z	19.16
2016-12-11T20:56:32Z	19.12
2016-12-11T21:11:32Z	19.16
2016-12-11T21:26:32Z	19.18
2016-12-11T21:41:32Z	19.18
2016-12-11T21:56:32Z	19.16
2016-12-11T22:11:32Z	19.18
2016-12-11T22:26:32Z	19.16
2016-12-11T22:41:32Z	19.12
2016-12-11T22:56:32Z	19.09
2016-12-11T23:11:32Z	19.16
2016-12-11T23:26:32Z	19.06
2016-12-11T23:41:32Z	19.06
2016-12-11T23:56:32Z	19.06
2016-12-12T00:11:32Z	19.0
2016-12-12T00:26:32Z	19.0
2016-12-12T00:41:32Z	19.0
2016-12-12T00:56:32Z	19.0
2016-12-12T01:11:32Z	19.02
2016-12-12T01:26:32Z	19.06
2016-12-12T01:41:32Z	19.06
2016-12-12T01:56:32Z	19.0
2016-12-12T02:11:32Z	18.96
2016-12-12T02:26:32Z	18.96
2016-12-12T02:41:32Z	18.96
2016-12-12T02:56:32Z	18.96
2016-12-12T03:11:32Z	19.47
2016-12-12T03:26:32Z	19.09
2016-12-12T03:41:32Z	19.02
2016-12-12T03:56:32Z	18.93
2016-12-12T04:11:32Z	18.93
2016-12-12T04:26:32Z	19.89
2016-12-12T04:41:32Z	19.25
2016-12-12T04:56:32Z	19.22
2016-12-12T05:11:32Z	19.18
2016-12-12T05:26:32Z	19.18
2016-12-12T05:41:32Z	19.18
2016-12-12T05:56:33Z	19.22
2016-12-12T06:11:33Z	19.22
2016-12-12T06:26:33Z	19.18
2016-12-12T06:41:33Z	19.16
2016-12-12T06:56:33Z	19.31
2016-12-12T07:11:33Z	19.51
2016-12-12T07:26:33Z	19.58
2016-12-12T07:41:33Z	19.54
2016-12-12T07:56:32Z	19.67
2016-12-12T08:11:32Z	20.18
2016-12-12T08:26:32Z	20.34
2016-12-12T08:41:32Z	20.47
2016-12-12T08:56:32Z	20.47
2016-12-12T09:11:33Z	20.7
2016-12-12T09:26:33Z	20.73
2016-12-12T09:41:33Z	20.75
2016-12-12T09:56:32Z	20.73
2016-12-12T10:11:32Z	20.7
2016-12-12T10:26:32Z	20.47
2016-12-12T10:41:32Z	20.47
2016-12-12T10:56:33Z	20.45
2016-12-12T11:11:33Z	20.45
2016-12-12T11:26:33Z	20.4
2016-12-12T11:41:33Z	20.82
2016-12-12T11:56:33Z	20.91
2016-12-12T12:11:33Z	20.91
2016-12-12T12:26:33Z	20.88
2016-12-12T12:41:33Z	21.05
2016-12-12T12:56:32Z	21.06
2016-12-12T13:11:32Z	21.06
2016-12-12T13:26:32Z	21.06
2016-12-12T13:41:32Z	21.1
2016-12-12T13:56:32Z	21.1
2016-12-12T14:11:32Z	21.2
2016-12-12T14:26:32Z	21.13
2016-12-12T14:41:32Z	21.2
2016-12-12T14:56:33Z	21.23
2016-12-12T15:11:33Z	21.2
2016-12-12T15:26:33Z	21.23
2016-12-12T15:41:33Z	21.16
2016-12-12T15:56:33Z	20.78
2016-12-12T16:11:33Z	20.82
2016-12-12T16:26:33Z	20.88
2016-12-12T16:41:33Z	20.78
2016-12-12T16:56:33Z	20.66
2016-12-12T17:11:33Z	20.62
2016-12-12T17:26:33Z	20.5
2016-12-12T17:41:33Z	20.4
2016-12-12T17:56:33Z	20.34
2016-12-12T18:11:33Z	20.27
2016-12-12T18:26:33Z	20.21
2016-12-12T18:41:33Z	20.18
2016-12-12T18:56:32Z	20.18
2016-12-12T19:11:32Z	20.1
2016-12-12T19:26:32Z	20.1
2016-12-12T19:41:32Z	20.1
2016-12-12T19:56:33Z	20.05
2016-12-12T20:11:33Z	20.02
2016-12-12T20:26:33Z	19.96
2016-12-12T20:41:33Z	19.92
2016-12-12T20:56:33Z	19.96
2016-12-12T21:11:33Z	19.87
2016-12-12T21:26:33Z	19.87
2016-12-12T21:41:33Z	19.87
2016-12-12T21:56:33Z	19.76
2016-12-12T22:11:33Z	19.8
2016-12-12T22:26:33Z	19.8
2016-12-12T22:41:33Z	19.74
2016-12-12T22:56:33Z	19.76
2016-12-12T23:11:33Z	19.7
2016-12-12T23:26:33Z	19.74
2016-12-12T23:41:33Z	19.67
2016-12-12T23:56:33Z	19.67
2016-12-13T00:11:33Z	19.7
2016-12-13T00:26:33Z	19.67
2016-12-13T00:41:33Z	19.6
2016-12-13T00:56:33Z	19.65
2016-12-13T01:11:34Z	19.6
2016-12-13T01:26:34Z	19.58
2016-12-13T01:41:34Z	19.54
2016-12-13T01:56:33Z	19.54
2016-12-13T02:11:33Z	19.51
2016-12-13T02:26:33Z	19.51
2016-12-13T02:41:33Z	19.47
2016-12-13T02:56:33Z	19.45
2016-12-13T03:11:33Z	19.51
2016-12-13T03:26:33Z	19.51
2016-12-13T03:41:33Z	19.51
2016-12-13T03:56:33Z	19.51
2016-12-13T04:11:33Z	19.51
2016-12-13T04:26:33Z	19.51
2016-12-13T04:41:33Z	19.47
2016-12-13T04:56:34Z	19.7
2016-12-13T05:11:34Z	19.76
2016-12-13T05:26:34Z	19.92
2016-12-13T05:41:34Z	20.0
2016-12-13T05:56:33Z	20.0
2016-12-13T06:11:33Z	20.0
2016-12-13T06:26:33Z	20.34
2016-12-13T06:41:33Z	20.47
2016-12-13T06:56:33Z	20.6
2016-12-13T07:11:33Z	20.7
2016-12-13T07:26:34Z	20.78
2016-12-13T07:41:34Z	20.85
2016-12-13T07:56:33Z	20.91
2016-12-13T08:11:33Z	20.91
2016-12-13T08:26:33Z	20.97
2016-12-13T08:41:33Z	21.06
2016-12-13T08:56:33Z	21.16
2016-12-13T09:11:33Z	21.2
2016-12-13T09:26:33Z	21.1
2016-12-13T09:41:33Z	21.16
2016-12-13T09:56:34Z	21.2
2016-12-13T10:11:34Z	21.2
2016-12-13T10:26:34Z	21.41
2016-12-13T10:41:34Z	21.38
2016-12-13T10:56:33Z	21.32
2016-12-13T11:11:33Z	21.32
2016-12-13T11:26:33Z	21.35
2016-12-13T11:41:33Z	21.32
2016-12-13T11:56:33Z	21.25
2016-12-13T12:11:33Z	21.32
2016-12-13T12:26:33Z	21.32
2016-12-13T12:41:33Z	21.23
2016-12-13T12:56:33Z	21.23
2016-12-13T13:11:33Z	21.32
2016-12-13T13:26:33Z	21.28
2016-12-13T13:41:33Z	21.1
2016-12-13T13:56:33Z	21.05
2016-12-13T14:11:33Z	21.06
2016-12-13T14:26:33Z	21.05
2016-12-13T14:41:33Z	20.97
2016-12-13T14:56:33Z	21.05
2016-12-13T15:11:33Z	21.06
2016-12-13T15:26:33Z	21.1
2016-12-13T15:41:33Z	21.16
2016-12-13T15:56:34Z	21.1
2016-12-13T16:11:34Z	21.1
2016-12-13T16:26:34Z	21.05
2016-12-13T16:41:34Z	21.05
2016-12-13T16:56:34Z	20.95
2016-12-13T17:11:34Z	20.75
2016-12-13T17:26:34Z	20.73
2016-12-13T17:41:34Z	20.62
2016-12-13T17:56:34Z	20.56
2016-12-13T18:11:34Z	20.5
2016-12-13T18:26:34Z	20.53
2016-12-13T18:41:34Z	20.53
2016-12-13T18:56:33Z	20.5
2016-12-13T19:11:33Z	20.47
2016-12-13T19:26:33Z	20.5
2016-12-13T19:41:33Z	20.47
2016-12-13T19:56:33Z	20.45
2016-12-13T20:11:33Z	20.45
2016-12-13T20:26:33Z	20.4
2016-12-13T20:41:33Z	20.34
2016-12-13T20:56:34Z	20.34
2016-12-13T21:11:34Z	20.31
2016-12-13T21:26:34Z	20.27
2016-12-13T21:41:34Z	20.27
2016-12-13T21:56:34Z	20.25
2016-12-13T22:11:34Z	20.21
2016-12-13T22:26:34Z	20.21
2016-12-13T22:41:34Z	20.21
2016-12-13T22:56:34Z	20.18
2016-12-13T23:11:34Z	20.18
2016-12-13T23:26:34Z	20.18
2016-12-13T23:41:34Z	20.11
2016-12-13T23:56:34Z	20.11
2016-12-14T00:11:34Z	20.11
2016-12-14T00:26:34Z	20.11
2016-12-14T00:41:34Z	20.1
2016-12-14T00:56:34Z	20.1
2016-12-14T01:11:35Z	20.05
2016-12-14T01:26:35Z	20.02
2016-12-14T01:41:35Z	20.02
2016-12-14T01:56:34Z	20.0
2016-12-14T02:11:34Z	20.0
2016-12-14T02:26:34Z	20.0
2016-12-14T02:41:34Z	19.96
2016-12-14T02:56:34Z	19.96
2016-12-14T03:11:34Z	19.96
2016-12-14T03:26:34Z	19.92
2016-12-14T03:41:34Z	19.96
2016-12-14T03:56:34Z	19.96
2016-12-14T04:11:34Z	19.89
2016-12-14T04:26:34Z	19.89
2016-12-14T04:41:34Z	19.89
2016-12-14T04:56:34Z	20.11
2016-12-14T05:11:34Z	20.25
2016-12-14T05:26:34Z	20.31
2016-12-14T05:41:34Z	20.37
2016-12-14T05:56:34Z	20.45
2016-12-14T06:11:34Z	20.47
2016-12-14T06:26:34Z	20.5
2016-12-14T06:41:34Z	20.53
2016-12-14T06:56:34Z	20.62
2016-12-14T07:11:34Z	20.66
2016-12-14T07:26:34Z	20.73
2016-12-14T07:41:34Z	20.75
2016-12-14T07:56:34Z	20.73
2016-12-14T08:11:34Z	21.23
2016-12-14T08:26:34Z	21.35
2016-12-14T08:41:34Z	21.28
2016-12-14T08:56:34Z	21.23
2016-12-14T09:11:34Z	21.2
2016-12-14T09:26:34Z	21.2
2016-12-14T09:41:34Z	21.25
2016-12-14T09:56:34Z	21.38
2016-12-14T10:11:34Z	21.38
2016-12-14T10:26:34Z	21.32
2016-12-14T10:41:34Z	21.32
2016-12-14T10:56:35Z	21.35
2016-12-14T11:11:35Z	21.47
2016-12-14T11:26:35Z	21.47
2016-12-14T11:41:35Z	21.41
2016-12-14T11:56:34Z	21.51
2016-12-14T12:11:34Z	21.6
2016-12-14T12:26:34Z	21.47
2016-12-14T12:41:34Z	21.41
2016-12-14T12:56:34Z	21.63
2016-12-14T13:11:34Z	21.51
2016-12-14T13:26:34Z	21.56
2016-12-14T13:41:34Z	21.51
2016-12-14T13:56:34Z	21.95
2016-12-14T14:11:34Z	21.95
2016-12-14T14:26:34Z	21.85
2016-12-14T14:41:34Z	21.56
2016-12-14T14:56:35Z	21.63
2016-12-14T15:11:35Z	21.66
2016-12-14T15:26:35Z	21.66
2016-12-14T15:41:35Z	21.6
2016-12-14T15:56:35Z	21.47
2016-12-14T16:11:35Z	21.45
2016-12-14T16:26:35Z	21.35
2016-12-14T16:41:35Z	21.32
2016-12-14T16:56:34Z	21.23
2016-12-14T17:11:35Z	21.16
2016-12-14T17:26:35Z	21.13
2016-12-14T17:41:35Z	21.01
2016-12-14T17:56:34Z	20.95
2016-12-14T18:11:34Z	20.91
2016-12-14T18:26:34Z	20.91
2016-12-14T18:41:34Z	20.82
2016-12-14T18:56:34Z	20.82
2016-12-14T19:11:34Z	20.78
2016-12-14T19:26:34Z	20.7
2016-12-14T19:41:34Z	20.75
2016-12-14T19:56:35Z	20.75
2016-12-14T20:11:35Z	20.75
2016-12-14T20:26:35Z	20.73
2016-12-14T20:41:35Z	20.47
2016-12-14T20:56:35Z	20.62
2016-12-14T21:11:35Z	20.62
2016-12-14T21:26:35Z	20.62
2016-12-14T21:41:35Z	20.6
2016-12-14T21:56:34Z	20.6
2016-12-14T22:11:34Z	20.56
2016-12-14T22:26:34Z	20.6
2016-12-14T22:41:34Z	20.53
2016-12-14T22:56:34Z	20.5
2016-12-14T23:11:34Z	20.47
2016-12-14T23:26:34Z	20.45
2016-12-14T23:41:34Z	20.45
2016-12-14T23:56:35Z	20.45
2016-12-15T00:11:35Z	20.4
2016-12-15T00:26:35Z	20.37
2016-12-15T00:41:35Z	20.37
2016-12-15T00:56:35Z	20.37
2016-12-15T01:11:35Z	20.31
2016-12-15T01:26:35Z	20.31
2016-12-15T01:41:35Z	20.31
2016-12-15T01:56:35Z	20.27
2016-12-15T02:11:35Z	20.31
2016-12-15T02:26:35Z	20.25
2016-12-15T02:41:35Z	20.25
2016-12-15T02:56:35Z	20.21
2016-12-15T03:11:35Z	20.21
2016-12-15T03:26:35Z	20.18
2016-12-15T03:41:35Z	20.11
2016-12-15T03:56:34Z	20.1
2016-12-15T04:11:34Z	20.11
2016-12-15T04:26:34Z	20.11
2016-12-15T04:41:34Z	20.15
2016-12-15T04:56:35Z	20.25
2016-12-15T05:11:35Z	20.4
2016-12-15T05:26:35Z	20.4
2016-12-15T05:41:35Z	20.4
2016-12-15T05:56:35Z	20.5
2016-12-15T06:11:35Z	20.53
2016-12-15T06:26:35Z	20.75
2016-12-15T06:41:35Z	20.95
2016-12-15T06:56:35Z	21.06
2016-12-15T07:11:35Z	20.91
2016-12-15T07:26:35Z	20.95
2016-12-15T07:41:35Z	21.1
2016-12-15T07:56:35Z	21.05
2016-12-15T08:11:35Z	21.1
2016-12-15T08:26:35Z	21.23
2016-12-15T08:41:35Z	21.51
2016-12-15T08:56:36Z	21.28
2016-12-15T09:11:36Z	21.6
2016-12-15T09:26:36Z	21.63
2016-12-15T09:41:36Z	21.63
2016-12-15T09:56:35Z	21.55
2016-12-15T10:11:35Z	21.51
2016-12-15T10:26:35Z	21.6
2016-12-15T10:41:35Z	21.7
2016-12-15T10:56:35Z	21.91
2016-12-15T11:11:35Z	22.07
2016-12-15T11:26:35Z	22.01
2016-12-15T11:41:35Z	21.66
2016-12-15T11:56:36Z	21.55
2016-12-15T12:11:36Z	21.45
2016-12-15T12:26:36Z	21.47
2016-12-15T12:41:36Z	21.51
2016-12-15T12:56:35Z	21.63
2016-12-15T13:11:35Z	21.88
2016-12-15T13:26:35Z	21.91
2016-12-15T13:41:35Z	21.95
2016-12-15T13:56:35Z	22.01
2016-12-15T14:11:35Z	22.16
2016-12-15T14:26:35Z	22.16
2016-12-15T14:41:35Z	21.66
2016-12-15T14:56:35Z	21.56
2016-12-15T15:11:35Z	21.6
2016-12-15T15:26:35Z	21.51
2016-12-15T15:41:35Z	21.41
2016-12-15T15:56:35Z	21.41
2016-12-15T16:11:35Z	21.41
2016-12-15T16:26:35Z	21.41
2016-12-15T16:41:35Z	21.41
2016-12-15T16:56:35Z	21.23
2016-12-15T17:11:35Z	21.13
2016-12-15T17:26:35Z	21.05
2016-12-15T17:41:35Z	20.97
2016-12-15T17:56:36Z	20.91
2016-12-15T18:11:36Z	20.88
2016-12-15T18:26:36Z	20.85
2016-12-15T18:41:36Z	20.73
2016-12-15T18:56:35Z	20.75
2016-12-15T19:11:35Z	20.75
2016-12-15T19:26:35Z	20.7
2016-12-15T19:41:35Z	20.7
2016-12-15T19:56:35Z	20.56
2016-12-15T20:11:35Z	20.6
2016-12-15T20:26:35Z	20.6
2016-12-15T20:41:35Z	20.56
2016-12-15T20:56:35Z	20.6
2016-12-15T21:11:35Z	20.6
2016-12-15T21:26:35Z	20.6
2016-12-15T21:41:35Z	20.56
2016-12-15T21:56:36Z	20.53
2016-12-15T22:11:36Z	20.53
2016-12-15T22:26:36Z	20.47
2016-12-15T22:41:36Z	20.5
2016-12-15T22:56:36Z	20.45
2016-12-15T23:11:36Z	20.45
2016-12-15T23:26:36Z	20.45
2016-12-15T23:41:36Z	20.45
2016-12-15T23:56:36Z	20.45
2016-12-16T00:11:36Z	20.37
2016-12-16T00:26:36Z	20.37
2016-12-16T00:41:36Z	20.31
2016-12-16T00:56:35Z	20.27
2016-12-16T01:11:36Z	20.34
2016-12-16T01:26:36Z	20.34
2016-12-16T01:41:36Z	20.31
2016-12-16T01:56:35Z	20.27
2016-12-16T02:11:35Z	20.27
2016-12-16T02:26:35Z	20.27
2016-12-16T02:41:35Z	20.25
2016-12-16T02:56:36Z	20.27
2016-12-16T03:11:36Z	20.31
2016-12-16T03:26:36Z	20.27
2016-12-16T03:41:36Z	20.27
2016-12-16T03:56:36Z	20.27
2016-12-16T04:11:36Z	20.27
2016-12-16T04:26:36Z	20.21
2016-12-16T04:41:36Z	20.27
2016-12-16T04:56:36Z	20.4
2016-12-16T05:11:36Z	20.47
2016-12-16T05:26:36Z	20.53
2016-12-16T05:41:36Z	20.6
2016-12-16T05:56:36Z	20.66
2016-12-16T06:11:36Z	20.7
2016-12-16T06:26:36Z	20.7
2016-12-16T06:41:36Z	20.75
2016-12-16T06:56:36Z	20.85
2016-12-16T07:11:36Z	20.88
2016-12-16T07:26:36Z	20.88
2016-12-16T07:41:36Z	20.85
2016-12-16T07:56:36Z	20.97
2016-12-16T08:11:36Z	21.41
2016-12-16T08:26:36Z	21.56
2016-12-16T08:41:36Z	21.55
2016-12-16T08:56:36Z	21.45
2016-12-16T09:11:36Z	21.56
2016-12-16T09:26:36Z	21.47
2016-12-16T09:41:36Z	21.51
2016-12-16T09:56:36Z	21.79
2016-12-16T10:11:36Z	21.41
2016-12-16T10:26:36Z	21.51
2016-12-16T10:41:36Z	21.75
2016-12-16T10:56:36Z	20.82
2016-12-16T11:11:36Z	18.93
2016-12-16T11:26:36Z	19.38
2016-12-16T11:41:36Z	19.67
2016-12-16T11:56:36Z	19.8
2016-12-16T12:11:36Z	20.45
2016-12-16T12:26:36Z	20.75
2016-12-16T12:41:36Z	20.91
2016-12-16T12:56:36Z	21.01
2016-12-16T13:11:36Z	21.06
2016-12-16T13:26:36Z	21.23
2016-12-16T13:41:36Z	21.16
2016-12-16T13:56:36Z	21.55
2016-12-16T14:11:36Z	21.75
2016-12-16T14:26:36Z	21.85
2016-12-16T14:41:36Z	21.95
2016-12-16T14:56:36Z	22.01
2016-12-16T15:11:36Z	21.97
2016-12-16T15:26:36Z	21.63
2016-12-16T15:41:36Z	21.51
2016-12-16T15:56:36Z	21.45
2016-12-16T16:11:36Z	21.41
2016-12-16T16:26:36Z	21.41
2016-12-16T16:41:36Z	21.45
2016-12-16T16:56:36Z	21.23
2016-12-16T17:11:36Z	21.16
2016-12-16T17:26:36Z	21.13
2016-12-16T17:41:36Z	21.1
2016-12-16T17:56:36Z	20.97
2016-12-16T18:11:36Z	20.91
2016-12-16T18:26:36Z	20.91
2016-12-16T18:41:36Z	20.88
2016-12-16T18:56:36Z	20.78
2016-12-16T19:11:36Z	20.78
2016-12-16T19:26:36Z	20.75
2016-12-16T19:41:36Z	20.73
2016-12-16T19:56:37Z	20.66
2016-12-16T20:11:37Z	20.62
2016-12-16T20:26:37Z	20.66
2016-12-16T20:41:37Z	20.73
2016-12-16T20:56:37Z	20.62
2016-12-16T21:11:37Z	20.6
2016-12-16T21:26:37Z	20.6
2016-12-16T21:41:37Z	20.6
2016-12-16T21:56:36Z	20.6
2016-12-16T22:11:36Z	20.56
2016-12-16T22:26:36Z	20.53
2016-12-16T22:41:36Z	20.53
2016-12-16T22:56:36Z	20.5
2016-12-16T23:11:36Z	20.53
2016-12-16T23:26:36Z	20.5
2016-12-16T23:41:36Z	20.5
2016-12-16T23:56:36Z	20.45
2016-12-17T00:11:36Z	20.45
2016-12-17T00:26:36Z	20.45
2016-12-17T00:41:36Z	20.4
2016-12-17T00:56:37Z	20.34
2016-12-17T01:11:37Z	20.31
2016-12-17T01:26:37Z	20.37
2016-12-17T01:41:37Z	20.37
2016-12-17T01:56:37Z	20.34
2016-12-17T02:11:37Z	20.27
2016-12-17T02:26:37Z	20.25
2016-12-17T02:41:37Z	20.27
2016-12-17T02:56:36Z	20.27
2016-12-17T03:11:36Z	20.21
2016-12-17T03:26:36Z	20.25
2016-12-17T03:41:36Z	20.18
2016-12-17T03:56:36Z	20.18
2016-12-17T04:11:36Z	20.11
2016-12-17T04:26:36Z	20.05
2016-12-17T04:41:36Z	20.1
2016-12-17T04:56:37Z	20.1
2016-12-17T05:11:37Z	20.18
2016-12-17T05:26:37Z	20.11
2016-12-17T05:41:37Z	20.21
2016-12-17T05:56:37Z	20.18
2016-12-17T06:11:37Z	20.15
2016-12-17T06:26:37Z	20.11
2016-12-17T06:41:37Z	20.05
2016-12-17T06:56:37Z	20.05
2016-12-17T07:11:37Z	20.1
2016-12-17T07:26:37Z	20.1
2016-12-17T07:41:37Z	20.05
2016-12-17T07:56:37Z	20.05
